Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
13689,1263,60581,1590,53,17,105,106790410,2,2,83,250,43,40,41.5,2.121320344,178,72,125,74.95331881,3.118257529,0.037456547,35600000,61500000,107000000,48431,107000000,107000000,0,107000000,107000000,107000000,107000000,0,107000000,107000000,0,0,0,0,40,52,0.018728273,0.018728273,40,178,75.2,58.92961904,3472.7,0,0,0,0,0,0,0,0,1,94,41.5,125,0,0,0,0,0,0,2,83,2,250,-1,-1,1,20,48431,0,48431,48431,107000000,0,107000000,107000000,BENIGN
46818,1258,59463,1599,53,17,105,151,2,2,58,90,29,29,29,0,45,45,45,0,980132.4503,26490.06623,50.33333333,48.54207797,100,3,3,3,0,3,3,48,48,0,48,48,0,0,0,0,64,64,13245.03311,13245.03311,29,45,35.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,44.25,29,45,0,0,0,0,0,0,2,58,2,90,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
3217,819,443,1591,51290,6,105,258,2,0,0,0,0,0,0,0,0,0,0,0,0,7751.937984,258,0,258,258,258,258,0,258,258,0,0,0,0,0,0,0,0,0,64,0,7751.937984,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,59,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
32888,1262,50639,4518,443,6,105,960,4,0,55,0,37,6,13.75,15.5,0,0,0,0,57291.66667,4166.666667,320,427.3441236,806,3,960,320,427.3441236,806,3,0,0,0,0,0,0,0,0,0,80,0,4166.666667,0,6,37,12.2,13.86362146,192.2,0,0,0,0,1,0,0,0,0,15.25,13.75,0,0,0,0,0,0,0,4,55,0,0,65535,-1,3,20,0,0,0,0,0,0,0,0,BENIGN
86022,1971,443,1603,51594,6,105,2,3,0,43,0,31,6,14.33333333,14.43375673,0,0,0,0,21500000,1500000,1,0,1,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,60,0,1500000,0,6,31,12.25,12.5,156.25,0,0,0,0,1,0,0,0,0,16.33333333,14.33333333,0,0,0,0,0,0,0,3,43,0,0,980,-1,2,20,0,0,0,0,0,0,0,0,BENIGN
76929,1268,53268,1599,53,17,106,157,2,2,72,136,36,36,36,0,68,68,68,0,1324840.764,25477.70701,52.33333333,51.20872322,106,4,4,4,0,4,4,47,47,0,47,47,0,0,0,0,64,64,12738.8535,12738.8535,36,68,48.8,17.52712184,307.2,0,0,0,0,0,0,0,0,1,61,36,68,0,0,0,0,0,0,2,72,2,136,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
12145,1268,3551,1381,80,6,106,47584,3,4,441,870,435,0,147,249.4333578,858,0,217.5,427.0093676,27551.27774,147.1082717,7930.666667,11901.12549,23352,4,23719,11859.5,16429.62606,23477,242,24232,8077.333333,13446.64379,23600,4,0,0,0,0,72,92,63.04640215,84.06186954,0,858,163.875,318.6258161,101522.4107,0,0,0,1,0,0,0,0,1,187.2857143,147,217.5,0,0,0,0,0,0,3,441,4,870,8192,31,2,20,0,0,0,0,0,0,0,0,BENIGN
87971,1725,443,1604,3556,6,106,15608,5,1,435,6,316,6,87,130.6598638,6,6,6,0,28254.74116,384.4182471,3121.6,5051.276898,11624,3,15608,3902,5478.184432,11624,3,0,0,0,0,0,1,0,0,0,100,20,320.3485392,64.06970784,6,316,108.1428571,143.8522721,20693.47619,0,1,0,0,1,0,0,0,0,126.1666667,87,6,0,0,0,0,0,0,5,435,1,6,343,0,4,20,0,0,0,0,0,0,0,0,BENIGN
87789,1268,3542,1899,80,6,106,5476017,3,1,12,2,6,0,4,3.464101615,2,2,2,0,2.556602728,0.730457922,1825339,3133557.92,5443612,59,5476017,2738008.5,3826301.164,5443612,32405,0,0,0,0,0,0,0,0,0,72,24,0.547843442,0.182614481,0,6,2.8,3.033150178,9.2,0,0,0,1,0,0,0,0,0,3.5,4,2,0,0,0,0,0,0,3,12,1,2,8192,8190,2,20,0,0,0,0,0,0,0,0,BENIGN
88980,1268,3538,3831,80,6,106,115531829,17,18,458,5847,368,0,26.94117647,87.90084655,1460,0,324.8333333,623.679617,54.5737054,0.302946818,3397994.971,4715769.188,10000000,1,116000000,7220739.313,4460850.173,10000000,194,110000000,6491801.353,4937911.324,10000000,1,0,0,0,0,352,504,0.147145597,0.155801221,0,1460,175.1388889,464.2539424,215531.723,0,0,0,1,0,0,0,0,1,180.1428571,26.94117647,324.8333333,0,0,0,0,0,0,17,458,18,5847,8192,119,16,20,32780.45455,9879.287599,62560,29513,9999999.091,4073.644326,10000000,9995498,BENIGN
78158,1268,57356,1599,53,17,106,194,2,2,88,220,44,44,44,0,110,110,110,0,1587628.866,20618.5567,64.66666667,28.86751346,98,48,48,48,0,48,48,48,48,0,48,48,0,0,0,0,64,64,10309.27835,10309.27835,44,110,70.4,36.1496888,1306.8,0,0,0,0,0,0,0,0,1,88,44,110,0,0,0,0,0,0,2,88,2,220,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
79555,1268,62025,1599,53,17,106,155,2,2,82,204,41,41,41,0,102,102,102,0,1845161.29,25806.45161,51.66666667,48.05552344,101,5,49,49,0,49,49,5,5,0,5,5,0,0,0,0,64,64,12903.22581,12903.22581,41,102,65.4,33.41107601,1116.3,0,0,0,0,0,0,0,0,1,81.75,41,102,0,0,0,0,0,0,2,82,2,204,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
88192,1268,3590,2577,80,6,106,139628,5,5,550,594,532,0,110,235.9194778,460,0,118.8,197.4770873,8193.199072,71.61887301,15514.22222,26878.47689,62637,2,139452,34863,37674.9169,71887,700,77010,19252.5,32018.42346,66884,2,0,0,0,0,112,112,35.8094365,35.8094365,0,532,104,197.664362,39071.2,0,0,0,1,0,0,0,0,1,114.4,110,118.8,0,0,0,0,0,0,5,550,5,594,8192,946,4,20,0,0,0,0,0,0,0,0,BENIGN
89632,1268,3591,4804,80,6,106,5396690,3,1,12,0,6,0,4,3.464101615,0,0,0,0,2.223585198,0.741195066,1798896.667,3040379.939,5309263,52,5396690,2698345,3692395.646,5309263,87427,0,0,0,0,0,0,0,0,0,72,28,0.555896299,0.185298766,0,6,2.4,3.286335345,10.8,0,0,0,1,0,0,0,0,0,3,4,0,0,0,0,0,0,0,3,12,1,0,8192,4380,2,20,0,0,0,0,0,0,0,0,BENIGN
76231,1268,50976,1599,53,17,106,175,2,2,82,338,41,41,41,0,169,169,169,0,2400000,22857.14286,58.33333333,94.97543542,168,3,3,3,0,3,3,4,4,0,4,4,0,0,0,0,40,40,11428.57143,11428.57143,41,169,92.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,115.25,41,169,0,0,0,0,0,0,2,82,2,338,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
1568,1261,42446,919,80,6,106,115638789,18,16,816,2664,434,0,45.33333333,132.2404228,1635,0,166.5,468.2243052,30.09370844,0.29401899,3504205.727,4743335.949,10000000,22,116000000,6802281.706,4621760.976,10000000,133,111000000,7376050.667,4532553.554,10000000,26015,0,0,0,0,584,520,0.155657113,0.138361878,0,1635,99.42857143,330.7893666,109421.605,0,0,0,1,0,0,0,0,0,102.3529412,45.33333333,166.5,0,0,0,0,0,0,18,816,16,2664,29200,61,2,32,57062.54545,139091.4752,476439,15001,10000000,2831.006727,10000000,9996449,BENIGN
1570,1261,42448,919,80,6,106,115638930,18,17,817,2807,435,0,45.38888889,132.4134074,1448,0,165.1176471,447.4262345,31.33892712,0.302666239,3401145,4709397.469,10000000,34,116000000,6802290,4621764.208,10000000,203,111000000,6915047.25,4751300.129,10000000,803,0,0,0,0,584,552,0.155656923,0.147009316,0,1448,100.6666667,322.3512725,103910.3429,0,0,0,1,0,0,0,0,0,103.5428571,45.38888889,165.1176471,0,0,0,0,0,0,18,817,17,2807,29200,61,2,32,57092.36364,139065.3281,476390,15012,10000000,2929.825434,10000000,9996430,BENIGN
13914,1263,60806,1590,53,17,106,23318,1,1,43,87,43,43,43,0,87,87,87,0,5575.092203,85.77064928,23318,0,23318,23318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,42.88532464,42.88532464,43,87,57.66666667,25.40341184,645.3333333,0,0,0,0,0,0,0,0,1,86.5,43,87,0,0,0,0,0,0,1,43,1,87,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
14639,1263,61531,1590,53,17,106,48027,1,1,51,112,51,51,51,0,112,112,112,0,3393.924251,41.64324234,48027,0,48027,48027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20.82162117,20.82162117,51,112,71.33333333,35.21836642,1240.333333,0,0,0,0,0,0,0,0,1,107,51,112,0,0,0,0,0,0,1,51,1,112,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
77691,1268,55861,1599,53,17,106,238,2,2,170,426,85,85,85,0,213,213,213,0,2504201.681,16806.72269,79.33333333,52.5388745,140,49,49,49,0,49,49,49,49,0,49,49,0,0,0,0,40,40,8403.361345,8403.361345,85,213,136.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,170.25,85,213,0,0,0,0,0,0,2,170,2,426,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
76349,1268,51386,1599,53,17,106,24664,2,2,134,298,67,67,67,0,149,149,149,0,17515.40707,162.1796951,8221.333333,14155.76258,24567,48,49,49,0,49,49,48,48,0,48,48,0,0,0,0,40,64,81.08984755,81.08984755,67,149,99.8,44.91324972,2017.2,0,0,0,0,0,0,0,0,1,124.75,67,149,0,0,0,0,0,0,2,134,2,298,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
77270,1268,54451,1599,53,17,106,80090,2,2,68,182,34,34,34,0,91,91,91,0,3121.488326,49.94381321,26696.66667,46198.41957,80042,1,47,47,0,47,47,1,1,0,1,1,0,0,0,0,40,64,24.97190661,24.97190661,34,91,56.8,31.22018578,974.7,0,0,0,0,0,0,0,0,1,71,34,91,0,0,0,0,0,0,2,68,2,182,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
77047,1268,53686,1599,53,17,106,202,2,2,118,182,59,59,59,0,91,91,91,0,1485148.515,19801.9802,67.33333333,32.62412195,105,48,48,48,0,48,48,49,49,0,49,49,0,0,0,0,40,40,9900.990099,9900.990099,59,91,71.8,17.52712184,307.2,0,0,0,0,0,0,0,0,1,89.75,59,91,0,0,0,0,0,0,2,118,2,182,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
60584,1261,37742,1599,53,17,106,202,2,2,84,228,42,42,42,0,114,114,114,0,1544554.455,19801.9802,67.33333333,32.62412195,105,48,49,49,0,49,49,48,48,0,48,48,0,0,0,0,64,64,9900.990099,9900.990099,42,114,70.8,39.43602414,1555.2,0,0,0,0,0,0,0,0,1,88.5,42,114,0,0,0,0,0,0,2,84,2,228,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
29698,1261,36628,364,443,6,106,116500416,30,38,1145,38532,517,0,38.16666667,130.2806211,2896,0,1014,999.3345894,340.5738912,0.583688903,1738812.179,3756005.589,10000000,0,117000000,4017255.724,4894293.737,10000000,1,111000000,3002749.649,4644073.481,10000000,1,0,0,0,0,968,1224,0.25750981,0.326179093,0,2896,575.0289855,889.0073607,790334.0874,0,0,0,1,0,0,0,0,1,583.4852941,38.16666667,1014,0,0,0,0,0,0,30,1145,38,38532,29200,972,4,32,74468,175824.6393,632786,23485,9633899.917,1341340.108,10000000,5374646,BENIGN
62895,1261,6103,1599,53,17,106,47514,2,2,72,122,36,36,36,0,61,61,61,0,4083.007114,84.18571368,15838,27425.29249,47506,4,4,4,0,4,4,4,4,0,4,4,0,0,0,0,40,40,42.09285684,42.09285684,36,61,46,13.69306394,187.5,0,0,0,0,0,0,0,0,1,57.5,36,61,0,0,0,0,0,0,2,72,2,122,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
59183,1261,23671,1599,53,17,106,160,2,2,72,128,36,36,36,0,64,64,64,0,1250000,25000,53.33333333,90.64399226,158,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,40,40,12500,12500,36,64,47.2,15.33623161,235.2,0,0,0,0,0,0,0,0,1,59,36,64,0,0,0,0,0,0,2,72,2,128,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
32172,1261,59857,5168,443,6,106,5751331,7,4,653,165,517,0,93.28571429,189.3019759,153,0,41.25,74.55367194,142.2279469,1.912600753,575133.1,1783968.67,5652119,3,5751331,958555.1667,2328144.624,5710819,3,79438,26479.33333,29836.04653,58981,333,0,0,0,0,160,92,1.21710957,0.695491183,0,517,68.16666667,148.828048,22149.78788,0,0,0,1,0,0,0,0,0,74.36363636,93.28571429,41.25,0,0,0,0,0,0,7,653,4,165,29200,30,6,20,99209,0,99209,99209,5652119,0,5652119,5652119,BENIGN
30515,1261,46771,2306,80,6,106,5937830,3,1,0,0,0,0,0,0,0,0,0,0,0,0.67364677,1979276.667,3415209.104,5922811,30,5937830,2968915,4177439.785,5922811,15019,0,0,0,0,0,0,0,0,0,104,40,0.505235077,0.168411692,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,BENIGN
29661,1261,34754,273,443,6,106,115791653,21,19,814,4330,441,0,38.76190476,105.4831289,1448,0,227.8947368,474.6706337,44.42461841,0.345448044,2969016.744,4539708.376,10000000,3,116000000,5789582.65,4967819.016,10100000,3,111000000,6166252.889,5047037.677,10100000,49,0,0,0,0,680,616,0.181360223,0.164087821,0,1448,125.4634146,340.9950951,116277.6549,0,0,0,1,0,0,0,0,0,128.6,38.76190476,227.8947368,0,0,0,0,0,0,21,814,19,4330,29200,1006,4,32,70300.63636,37662.55687,183573,57151,10000000,8369.475842,10000000,9997294,BENIGN
30404,1261,55281,2214,443,6,106,115186989,31,27,2590,16510,1368,0,83.5483871,283.8485322,1418,0,611.4814815,683.6889402,165.817339,0.503529092,2020824.368,3985932.725,10000000,1,115000000,3839566.3,4870190.548,10000000,1,111000000,4255533.538,5057081.08,10000000,4,0,0,0,0,1000,872,0.269127618,0.234401474,0,1418,323.7288136,567.8001054,322396.9597,0,0,0,1,0,0,0,0,0,329.3103448,83.5483871,611.4814815,0,0,0,0,0,0,31,2590,27,16510,29200,391,5,32,48764.81818,40836.51868,171890,36246,10000000,4687.812535,10000000,9996078,BENIGN
9610,1261,52973,1214,443,6,106,115958736,49,46,799,46207,428,0,16.30612245,69.07791618,2836,0,1004.5,698.1975126,405.3683372,0.819256947,1233603.574,3250437.578,10000000,0,116000000,2415807,4260512.908,10000000,1,111000000,2468613.756,4359166.489,10000000,49,0,0,0,0,1576,1480,0.422564109,0.396692837,0,2836,489.6458333,692.647871,479761.0732,0,0,0,1,0,0,0,0,0,494.8,16.30612245,1004.5,0,0,0,0,0,0,49,799,46,46207,29200,357,4,32,89388.63636,175604.8054,618857,36279,10000000,4868.650532,10000000,9996684,BENIGN
59442,1261,26272,1599,53,17,106,194,2,2,68,182,34,34,34,0,91,91,91,0,1288659.794,20618.5567,64.66666667,109.4090185,191,1,1,1,0,1,1,2,2,0,2,2,0,0,0,0,40,40,10309.27835,10309.27835,34,91,56.8,31.22018578,974.7,0,0,0,0,0,0,0,0,1,71,34,91,0,0,0,0,0,0,2,68,2,182,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
89673,3939,443,1604,3637,6,106,4,2,0,12,0,6,6,6,0,0,0,0,0,3000000,500000,4,0,4,4,4,4,0,4,4,0,0,0,0,0,0,0,0,0,40,0,500000,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,0,0,0,0,0,0,2,12,0,0,4966,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
13564,1263,60456,1590,53,17,106,534488,2,2,91,191,48,43,45.5,3.535533906,132,59,95.5,51.61879503,527.6077293,7.483797578,178162.6667,248142.9126,464361,23114,487475,487475,0,487475,487475,511374,511374,0,511374,511374,0,0,0,0,52,72,3.741898789,3.741898789,43,132,65,38.01973172,1445.5,0,0,0,0,0,0,0,0,1,81.25,45.5,95.5,0,0,0,0,0,0,2,91,2,191,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
30159,1261,36746,1663,80,6,106,5536229,3,1,12,2,6,0,4,3.464101615,2,2,2,0,2.528797129,0.722513465,1845409.667,3175530.157,5512170,60,5536229,2768114.5,3880680.504,5512170,24059,0,0,0,0,0,0,0,0,0,80,24,0.541885099,0.180628366,0,6,2.8,3.033150178,9.2,0,0,0,1,0,0,0,0,0,3.5,4,2,0,0,0,0,0,0,3,12,1,2,29200,8190,2,20,0,0,0,0,0,0,0,0,BENIGN
30214,1261,57991,1826,443,6,106,10178605,11,9,2514,4831,2168,0,228.5454545,646.9745534,1448,0,536.7777778,654.8879251,721.611655,1.9649058,535716.0526,2291640.018,9998849,10,10200000,1017759.3,3155702.652,9998849,48,10200000,1268766.5,3528033.474,9999942,10,0,0,0,0,360,296,1.08069819,0.88420761,0,2168,349.7619048,640.9181621,410776.0905,0,0,0,1,0,0,0,0,0,367.25,228.5454545,536.7777778,0,0,0,0,0,0,11,2514,9,4831,29200,21,3,32,178744,0,178744,178744,9998849,0,9998849,9998849,BENIGN
68617,1264,62873,1599,53,17,106,224,2,2,76,180,38,38,38,0,90,90,90,0,1142857.143,17857.14286,74.66666667,47.05670338,129,47,48,48,0,48,48,47,47,0,47,47,0,0,0,0,64,64,8928.571429,8928.571429,38,90,58.8,28.48157299,811.2,0,0,0,0,0,0,0,0,1,73.5,38,90,0,0,0,0,0,0,2,76,2,180,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
67231,1264,57912,1599,53,17,106,177,2,2,78,206,39,39,39,0,103,103,103,0,1604519.774,22598.87006,59,61.24540799,125,4,4,4,0,4,4,48,48,0,48,48,0,0,0,0,40,40,11299.43503,11299.43503,39,103,64.6,35.05424368,1228.8,0,0,0,0,0,0,0,0,1,80.75,39,103,0,0,0,0,0,0,2,78,2,206,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
14264,1263,61156,1590,53,17,106,80369,1,1,48,64,48,48,48,0,64,64,64,0,1393.572148,24.88521694,80369,0,80369,80369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,12.44260847,12.44260847,48,64,53.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,80,48,64,0,0,0,0,0,0,1,48,1,64,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
65834,1264,53100,1599,53,17,106,23901,2,2,82,226,41,41,41,0,113,113,113,0,12886.49011,167.3570144,7967,13794.05263,23895,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,64,40,83.67850718,83.67850718,41,113,69.8,39.43602414,1555.2,0,0,0,0,0,0,0,0,1,87.25,41,113,0,0,0,0,0,0,2,82,2,226,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
14636,1263,61528,1590,53,17,106,47711,1,1,51,112,51,51,51,0,112,112,112,0,3416.402926,41.91905431,47711,0,47711,47711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,20.95952715,20.95952715,51,112,71.33333333,35.21836642,1240.333333,0,0,0,0,0,0,0,0,1,107,51,112,0,0,0,0,0,0,1,51,1,112,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
13492,1263,60383,1590,53,17,106,50073,1,1,52,80,52,52,52,0,80,80,80,0,2636.151219,39.94168514,50073,0,50073,50073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,19.97084257,19.97084257,52,80,61.33333333,16.16580754,261.3333333,0,0,0,0,0,0,0,0,1,92,52,80,0,0,0,0,0,0,1,52,1,80,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
68972,1264,64088,1599,53,17,106,788,2,2,78,246,39,39,39,0,123,123,123,0,411167.5127,5076.142132,262.6666667,410.5086276,736,4,4,4,0,4,4,48,48,0,48,48,0,0,0,0,64,64,2538.071066,2538.071066,39,123,72.6,46.00869483,2116.8,0,0,0,0,0,0,0,0,1,90.75,39,123,0,0,0,0,0,0,2,78,2,246,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
79719,1268,62575,1599,53,17,106,48378,2,2,64,188,32,32,32,0,94,94,94,0,5208.979288,82.68221092,16126,27847.04686,48281,48,49,49,0,49,49,48,48,0,48,48,0,0,0,0,40,40,41.34110546,41.34110546,32,94,56.8,33.95879857,1153.2,0,0,0,0,0,0,0,0,1,71,32,94,0,0,0,0,0,0,2,64,2,188,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
68750,1264,63333,1599,53,17,106,150,2,2,80,112,40,40,40,0,56,56,56,0,1280000,26666.66667,50,81.40638796,144,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,64,64,13333.33333,13333.33333,40,56,46.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,58,40,56,0,0,0,0,0,0,2,80,2,112,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
69095,1264,64546,1599,53,17,106,23465,2,2,80,244,40,40,40,0,122,122,122,0,13807.79885,170.4666525,7821.666667,13541.4619,23458,3,4,4,0,4,4,3,3,0,3,3,0,0,0,0,40,40,85.23332623,85.23332623,40,122,72.8,44.91324972,2017.2,0,0,0,0,0,0,0,0,1,91,40,122,0,0,0,0,0,0,2,80,2,244,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
65552,1264,52073,1599,53,17,106,66793,4,4,140,268,35,35,35,0,67,67,67,0,6108.424536,119.7730301,9541.857143,23227.87578,62090,1,66584,22194.66667,38399.86227,66535,1,4655,1551.666667,2604.427064,4559,48,0,0,0,0,80,104,59.88651505,59.88651505,35,67,49.22222222,16.86548085,284.4444444,0,0,0,0,0,0,0,0,1,55.375,35,67,0,0,0,0,0,0,4,140,4,268,-1,-1,3,20,0,0,0,0,0,0,0,0,BENIGN
76960,1268,53385,1599,53,17,106,252153,2,2,64,242,32,32,32,0,121,121,121,0,1213.548917,15.86338453,84051,145538.1691,252104,1,1,1,0,1,1,48,48,0,48,48,0,0,0,0,40,64,7.931692266,7.931692266,32,121,67.6,48.74730762,2376.3,0,0,0,0,0,0,0,0,1,84.5,32,121,0,0,0,0,0,0,2,64,2,242,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
78617,1268,58911,1599,53,17,106,184,2,2,82,114,41,41,41,0,57,57,57,0,1065217.391,21739.13043,61.33333333,22.23360819,87,48,48,48,0,48,48,49,49,0,49,49,0,0,0,0,40,52,10869.56522,10869.56522,41,57,47.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,59.25,41,57,0,0,0,0,0,0,2,82,2,114,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
10996,1259,42494,1329,443,6,106,161,2,0,31,0,31,0,15.5,21.92031022,0,0,0,0,192546.5839,12422.36025,161,0,161,161,161,161,0,161,161,0,0,0,0,0,1,0,0,0,64,0,12422.36025,0,0,31,20.66666667,17.89785834,320.3333333,0,1,0,0,1,0,0,0,0,31,15.5,0,0,0,0,0,0,0,2,31,0,0,1820,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
81815,1264,52163,2642,80,6,106,20929551,6,6,454,1780,430,0,75.66666667,173.6037634,1768,0,296.6666667,720.8091749,106.7390313,0.573352004,1902686.455,4013372.354,10000000,73,20200000,4042745.6,5477591.326,10100000,211,20900000,4173276,5396500.736,10100000,246,0,0,0,0,132,156,0.286676002,0.286676002,0,1768,171.8461538,493.8822137,243919.641,0,0,0,1,0,0,0,0,1,186.1666667,75.66666667,296.6666667,0,0,0,0,0,0,6,454,6,1780,8192,946,5,20,95361,45602.73053,127607,63115,10000000,17367.95676,10000000,9999222,BENIGN
14924,1263,61816,1590,53,17,106,70065,1,1,47,77,47,47,47,0,77,77,77,0,1769.785199,28.54492257,70065,0,70065,70065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,14.27246129,14.27246129,47,77,57,17.32050808,300,0,0,0,0,0,0,0,0,1,85.5,47,77,0,0,0,0,0,0,1,47,1,77,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
14186,1263,61078,1590,53,17,106,82206,1,1,50,78,50,50,50,0,78,78,78,0,1557.063961,24.32912439,82206,0,82206,82206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,12.1645622,12.1645622,50,78,59.33333333,16.16580754,261.3333333,0,0,0,0,0,0,0,0,1,89,50,78,0,0,0,0,0,0,1,50,1,78,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
68180,1264,61334,1599,53,17,106,161,2,2,78,180,39,39,39,0,90,90,90,0,1602484.472,24844.7205,53.66666667,86.89265408,154,3,3,3,0,3,3,4,4,0,4,4,0,0,0,0,40,40,12422.36025,12422.36025,39,90,59.4,27.93385043,780.3,0,0,0,0,0,0,0,0,1,74.25,39,90,0,0,0,0,0,0,2,78,2,180,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
31588,3767,80,1596,41147,6,106,3,2,0,0,0,0,0,0,0,0,0,0,0,0,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,0,0,0,64,0,666666.6667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5673,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
81268,1264,52176,1821,443,6,106,116872384,30,33,4898,17796,1781,0,163.2666667,454.2447262,1768,0,539.2727273,699.2472414,194.1776083,0.539049499,1885038.452,3851826.661,10000000,3,117000000,4030082.207,4880564.737,10100000,48,112000000,3497920.813,4832113.849,10100000,3,0,0,0,0,612,668,0.256690237,0.282359261,0,1781,354.59375,616.9501464,380627.4831,0,0,0,1,0,0,0,0,1,360.2222222,163.2666667,539.2727273,0,0,0,0,0,0,30,4898,33,17796,8192,9109,29,20,170511.4545,366539.637,1275670,59818,10000000,10861.19608,10000000,9994889,BENIGN
